html,title,duration,date_watched,C1,B2,B1,A2,A1
https://www.youtube.com/watch?v=Aq93ChmzrNc,Video 158 PASSIV - 5 måter å skrive passiv på :-),504,,,,,,
https://www.youtube.com/watch?v=7XAPDOkRGag,Video 159 Kunnskap er lett å bære!,280,,,,,,
https://www.youtube.com/watch?v=ODsFcbYjqaI,Video 160 Valg 2017: Jeg forteller om valget :-),1522,,,,,,
https://www.youtube.com/watch?v=WM1-7w5VmaU,Video 161 Norskkurs på nett med Karense,611,,,,,,
https://www.youtube.com/watch?v=8-lgCf27RKw,Video 162 Learn Norwegian online with Karense,595,,,,,,
https://www.youtube.com/watch?v=K7xqTHZA0tI,Video 163 HEI og HA DET på norsk :-),344,,,,,,
https://www.youtube.com/watch?v=z6VaIoqVPF0,Video 164 Vikingenes ukedager,526,,,,,,
https://www.youtube.com/watch?v=XgSkLFlMqx8,"Video 165 Å høre eller lytte, hva er forskjellen?",327,,,,,,
https://www.youtube.com/watch?v=1QwULpBlw5s,Video 166 Hilsemåter: Hvordan går det?,394,,,,,,
https://www.youtube.com/watch?v=DwX6KUnai80,Video 167 ETTER AT og NÅR,452,,,,,,
https://www.youtube.com/watch?v=_6BfdT9BrzY,Video 168 Norske idiomer 35: Å gå i vasken,198,,,,,,
https://www.youtube.com/watch?v=aIORxAkTt6k,"Video 169 PREFIKSER: venn - Uvenn, tro - MIStro",669,,,,,,
https://www.youtube.com/watch?v=G6wDfcJFmTg,"Video 170 Ordenstall: 1. FØRSTE, 2. ANDRE, 3. TREDJE",336,,,,,,
https://www.youtube.com/watch?v=M-eTm1qJy6Y,Video 171 Norske idiomer 36: Å gå rundt grøten,405,,,,,,
https://www.youtube.com/watch?v=idpSAc8iqSk,Video 172 Norsk uttale: SJ-lyd: SJØ- SKJE- SKI - SKY - SKØYTER,432,,,,,,
https://www.youtube.com/watch?v=Xwpz_vkh7kU,Video 173 TROR - SYNES - MENER - TENKER,455,,,,,,
https://www.youtube.com/watch?v=P4dAII6IOOk,Video 174 KURS FOR NORSKPRØVEN (A1-A2/A2-B1/B1-B2),224,,,1.0,1.0,1.0,1.0
https://www.youtube.com/watch?v=SwSPMCz0lyc,Video 175 GODT VALG!,254,,,,,,
https://www.youtube.com/watch?v=iE2ZFS3EWVA,Video 176 Sammensatte verb del 6: Å SETTE OVER/OVERSETTE - Å STÅ FOR / Å FORSTÅ,409,,,,,,
https://www.youtube.com/watch?v=6fe3qe7hsas,Video 177 Norske idiomer 37: Det regner KATTER og HUNDER!!!,109,,,,,,
https://www.youtube.com/watch?v=PcIkRVZmaJo,Video 178 SNAKKE - SI - PRATE - FORTELLE - TALE,432,,,,,,
https://www.youtube.com/watch?v=9CNFaawhZN4,Video 179 Sammenligning STØRRE ENN - MINDRE ENN,318,,,,,,
https://www.youtube.com/watch?v=2OnSmXlrhmA,Video 180 Uttrykk og ord med HJERTE,483,,,,,,
https://www.youtube.com/watch?v=gb1pi-MaOY0,Video 181 NORSKPRØVEN: B1-B2 klagebrev eksempel,801,,,1.0,1.0,,
https://www.youtube.com/watch?v=n0UBHWtq3Fs,Video 182 Norskprøven A2-B1: Brev til en venn,619,,,,1.0,1.0,
https://www.youtube.com/watch?v=m-W__w97XQY,Video 183 Norskprøven: B1-B2 Argumenterende tekst,1007,,,1.0,1.0,,
https://www.youtube.com/watch?v=8Gn0dI9WmvM,Video 184 Norskprøven: A1- A2 Beskrive et bilde,519,,,,,1.0,1.0
https://www.youtube.com/watch?v=ykBNhPueE6M,Video 185 JEG heter ikke LÆRER!,209,,,,,,
https://www.youtube.com/watch?v=1Q2tvfcs2OY,Video 186 Norske idiomer 38: (ikke) EN DANS PÅ ROSER,173,,,,,,
https://www.youtube.com/watch?v=jnRDkyEStSA,Video 187 FORSTÅ eller SKJØNNE?,224,,,,,,
https://www.youtube.com/watch?v=zG7k3CkMdtc,Video 188 Norskprøven: A1-A2 Skriv en invitasjon,376,,,,,1.0,1.0
https://www.youtube.com/watch?v=uzptUc65J_E,Video 189 BYTTE eller SKIFTE?,472,,,,,,
https://www.youtube.com/watch?v=CR21AqraJW0,Video 190 SYK eller IKKE SYK?,559,,,,,,
https://www.youtube.com/watch?v=BOZ4Px3mkt0,Video 191 ADVERB: 5 TYPER,816,,,,,,
https://www.youtube.com/watch?v=8driZmbAffs,"Video 192 HJUL og JUL, GIFT og GIFT, VINN og VIND?",491,,,,,,
https://www.youtube.com/watch?v=UCW0C48ZJNU,Video 193 SAMME eller SAMMEN?,520,,,,,,
https://www.youtube.com/watch?v=YWNi4HHiYfM,Video 194 NOE eller NOEN? Hva er forskjellen?,265,,,,,,
https://www.youtube.com/watch?v=-z2b7UDqsKU,Video 195 Vi liker det GODT!,174,,,,,,
https://www.youtube.com/watch?v=YUfo_TRoXbg,Video 196 NOK er NOK!,318,,,,,,
https://www.youtube.com/watch?v=Bj6yT032QRo,Video 197 HJELPEVERB og VERB (uten Å!!),228,,,,,,
https://www.youtube.com/watch?v=gyRgdWerxyU,Video 198 Subjektløse setninger (SMS-språk),163,,,,,,
https://www.youtube.com/watch?v=cV4UDWOet1g,"Video 199 EN, EI eller ET? Substantiv og artikler, hvilken artikkel skal jeg bruke?",516,,,,,,
https://www.youtube.com/watch?v=tvRX4IZk16Q,Video 200 Substantiv: BESTEMT eller UBESTEMT form??,481,,,,,,
https://www.youtube.com/watch?v=9C1SLGvbP5s,"Video 201 Stor bokstav: når bruker vi det, og når bruker vi det ikke?",531,,,,,,
https://www.youtube.com/watch?v=wZWI5pADAv0,Video 202 Presentasjon: Hvem er du?,461,,,,,,
https://www.youtube.com/watch?v=pmeK0gg75IQ,Video 203 B1-B2 skriv din egen mening,847,,,1.0,1.0,,
https://www.youtube.com/watch?v=QGkJxRz2uDE,Video 204 Norsklærer Karense på podcast!,318,,,,,,
https://www.youtube.com/watch?v=qzigkVpiGF4,Video 205 Treffe og møte: riktig bruk av verbene,241,,,,,,
https://www.youtube.com/watch?v=P_MIj5fLdkM,Video 206 Spørsmål med refleksive verb.,413,,,,,,
https://www.youtube.com/watch?v=9ZaqD5rbr-c,Video 207 Å komme for sent / å være forsinket. Om nordmenn og tid.,571,,,,,,
https://www.youtube.com/watch?v=GE6jekLVv_M,Video 208 Possessiv S: Karenses YouTube-kanal!,376,,,,,,
https://www.youtube.com/watch?v=_P2pQgV6Kdg,Video 209 TUSEN HJERTELIG TAKK!,255,,,,,,
https://www.youtube.com/watch?v=I0_KnUVJHo4,"Video 210 JADA, NEIDA: Bruk av DA",403,,,,,,
https://www.youtube.com/watch?v=Mox75cJnpA4,Video 211 PREPOSISJONER,792,,,,,,
https://www.youtube.com/watch?v=rH4Xjdq6HA4,Video 212 Ikke si: Takk for alt!,336,,,,,,
https://www.youtube.com/watch?v=BfVBF2PhIP0,"Video 213 HELLER, hvordan bruker vi det?",367,,,,,,
https://www.youtube.com/watch?v=exzc9DjB7tc,Video 214 BRUK REFLEKS!,505,,,,,,
https://www.youtube.com/watch?v=v2zQzU5nwSo,Video 215 Norskprøven: A1-A2 skriv til et bilde,735,,,,,1.0,1.0
https://www.youtube.com/watch?v=JcPnXFiB6NI,Video 216 Bruk av verbene GJØRE og TA.,488,,,,,,
https://www.youtube.com/watch?v=OLJa0VLFsuU,Video 217 Still kontrollspørsmål når du ikke forstår!,491,,,,,,
https://www.youtube.com/watch?v=lEwxAZSDHCM,Video 218 Tenke PÅ eller tenke OM,261,,,,,,
https://www.youtube.com/watch?v=hHq2520QpKA,"Video 219 GANG: en gang, en gang til, oppgang og nedgang!",460,,,,,,
https://www.youtube.com/watch?v=POqyenhAdrI,Video 220 VERBTIDER PÅ NORSK (presens futurum perfektum osv.....),1091,,,,,,
https://www.youtube.com/watch?v=rblG73VGIF8,Video 221 Idiom nr 39: Brent barn skyr ilden!,313,,,,,,
https://www.youtube.com/watch?v=z1xmqOBv9Mg,Video 222 Idiom nr 40: Ikke kast stein når du sitter i glasshus!,307,,,,,,
https://www.youtube.com/watch?v=pKRnvJ01d5s,"Video 223 Fra vakker til vakre, fra gammel til gamle - Forenkling av DOBBELKONSONANT",709,,,,,,
https://www.youtube.com/watch?v=sMDxZL8MH-o,Video 224 4 VIKTIGE VERB: miste-tape / savne-mangle,790,,,,,,
https://www.youtube.com/watch?v=q9QbBNO3pQo,Video 225 Norskprøve muntlig A1-A2 spørsmål,991,,,,,1.0,1.0
https://www.youtube.com/watch?v=ll2KjXE0hW4,Video 226 Norskprøve muntlig A2-B1 spørsmål,1252,,,,1.0,1.0,
https://www.youtube.com/watch?v=7_rWa9I7exE,Video 227 Norskprøve muntlig B1-B2 spørsmål,818,,,1.0,1.0,,
https://www.youtube.com/watch?v=FCy_YwWhO-A,Video 228 VERKEN/ELLER og ENTEN/ELLER,458,,,,,,
https://www.youtube.com/watch?v=P5LLbgfWINY,Video 229 B1-B2 Norskprøve DISKUTER PÅSTAND,1092,,,1.0,1.0,,
https://www.youtube.com/watch?v=ehY0td9zvfM,Video 230 SNAKK NORSK! Karense prøver å snakke flere språk,601,,,,,,
https://www.youtube.com/watch?v=mEzysIb5c5U,Video 231 MANGE SPRÅK: Karense prøver å snakke på 19 språk + 1 dialekt!,672,,,,,,
https://www.youtube.com/watch?v=bl-x0F8B-Qc,"Video 232 Skriftlig norskprøve A1-A2, A2-B1, B1-B2 resultater og vurderinger",479,,,1.0,1.0,1.0,1.0
https://www.youtube.com/watch?v=osCU18bDztw,Video 233 NETTOPP eller AKKURAT?,598,,,,,,
https://www.youtube.com/watch?v=3W1CKIeNz-4,Video 234 Podcasten til Karense! God lyttetrening!! karense.podomatic.com,437,,,,,,
https://www.youtube.com/watch?v=4NFC94uvbL8,Video 235 Norskprøve B1-B2 tekst skrevet av en student,908,,,1.0,1.0,,
https://www.youtube.com/watch?v=z1sVFrwWe34,Video 236 NOTE: Norwegian Teaching :-),147,,,,,,
https://www.youtube.com/watch?v=Yi-4yPGXcc8,Video 237 Klagebrev norskprøven A2 B1 B2,482,,,1.0,1.0,1.0,
https://www.youtube.com/watch?v=_bSBbJk0CKM,Video 238 FOR eller FORDI?,627,,,,,,
https://www.youtube.com/watch?v=mr98bE6CT64,Video 239 ...eller ikke?,170,,,,,,
https://www.youtube.com/watch?v=swS5guKB2To,Video 240 Jeg er lærer. Jeg er en aktiv lærer.,284,,,,,,
https://www.youtube.com/watch?v=MAgqJ8P8JT4,Video 241 Travel eller opptatt? Eller har du mye å gjøre?,441,,,,,,
https://www.youtube.com/watch?v=L7VI1j_BBrs,Video 242 Jeg skal gå på JULEBORD!,419,,,,,,
https://www.youtube.com/watch?v=UrQ2tDVyHMk,Video 243 Uttrykk med SLÅ A2-B1-B2-C1,466,,1.0,1.0,1.0,1.0,
https://www.youtube.com/watch?v=ZYoSqAxFVc0,Video 244 Juletradisjoner i Norge,2701,,,,,,
https://www.youtube.com/watch?v=C0DVSmNizHM,Video 245 KLOKKA på norsk,490,,,,,,
https://www.youtube.com/watch?v=O9Sk1Eln0wE,Video 246: 20 uttrykk med verbet HOLDE,836,,,,,,
https://www.youtube.com/watch?v=cvT_LjzGfbk,Video 247 Hva gjør du?,251,,,,,,
https://www.youtube.com/watch?v=zMFJJ1ArxaM,Video 248 GOD JUL!,168,,,,,,
https://www.youtube.com/watch?v=Jv5sshc9jtk,Video 249 Helsetning eller leddsetning?,921,,,,,,
https://www.youtube.com/watch?v=COcmI9psIdc,Video 250 Sammensatte verb del 7,340,,,,,,
https://www.youtube.com/watch?v=pfbllSqDcxM,Video 251 Idiom nummer 41 Lære å krype før du kan lære å gå,135,,,,,,
https://www.youtube.com/watch?v=2YVnyUhZMdM,Video 252 Bruk av DA på norsk. 11 varianter!,503,,,,,,
https://www.youtube.com/watch?v=DuzH0QKHg_o,Video 253 Godt nytt år!,61,,,,,,
https://www.youtube.com/watch?v=JrXTsJoAq3w,Video 254 Venn og venninne,183,,,,,,
https://www.youtube.com/watch?v=3GeKRDnGXYw,Video 255 Fort eller rask?,220,,,,,,
https://www.youtube.com/watch?v=aaKiFyndjIk,"Video 256 Langsom, sakte og treg",352,,,,,,
https://www.youtube.com/watch?v=7JuwiqfiRho,Video 257: Verb om å lære / studere,599,,,,,,
https://www.youtube.com/watch?v=BHOPGQFKohg,Video 258 om spørsmål,726,,,,,,
https://www.youtube.com/watch?v=T5Lq-RVFaFw,Video 259 SKAP - forskjellige ord med skap,1055,,,,,,
https://www.youtube.com/watch?v=30XBiZXnxH8,"Video 260 Å kalle, å kalles, å hete",355,,,,,,
https://www.youtube.com/watch?v=MBARaBuAFF8,"Video 261: Enig med, enig i eller enig om?",488,,,,,,
https://www.youtube.com/watch?v=Ts8zrBd5yt0,Video 262 Jeg vet ikke OM,147,,,,,,
https://www.youtube.com/watch?v=uoiHaBfQNlQ,"Video 263: Andre, annen, annet og anna",639,,,,,,
https://www.youtube.com/watch?v=9x-_WkSd0n8,Video 264: Lyder som uttales feil,634,,,,,,
https://www.youtube.com/watch?v=ln1zqr9XLyE,"Video 265 Faktisk, egentlig, virkelig, i alle fall, i hvert fall",532,,,,,,
https://www.youtube.com/watch?v=cUkB6t4h2yI,Video 266 Jeg pleier å / Jeg bruker å,196,,,,,,
https://www.youtube.com/watch?v=CU7v1WtLmBU,Video 267 Bergenstesten muntlig beskrive bilder og diskutere påstand,572,,,,,,
https://www.youtube.com/watch?v=CVhg4A-K_F4,Video 268 Å trives,280,,,,,,
https://www.youtube.com/watch?v=neqzg59ygak,Video 269 Ord og uttrykk med svin og gris,527,,,,,,
https://www.youtube.com/watch?v=E1bUTeAzy5Q,Video 270 Pronomen subjektform og objektform,316,,,,,,
https://www.youtube.com/watch?v=9WFNOR_ShgA,Video 271 Hvorfor er videoene mine uten teksting?,286,,,,,,
https://www.youtube.com/watch?v=xctsNkpiFOA,Video 272 Å være GIFT - å GIFTE seg - en GIFT - GIFTIGE slanger - UTGIFT.......,606,,,,,,
https://www.youtube.com/watch?v=2xYkPoKubSQ,Video 273 Hvilken modell er du?,133,,,,,,
https://www.youtube.com/watch?v=TVubiienX_c,Video 274: A-menneske eller B-menneske?,189,,,,,,
https://www.youtube.com/watch?v=5hg2WvNjdqc,Video 275 Lær norsk gratis! Nettsider og apper,1242,,,,,,
https://www.youtube.com/watch?v=oEaYUVARt4Q,Video 276 Norsklærer Karense facebookgruppe,152,,,,,,
https://www.youtube.com/watch?v=FBA3fvN78Tw,Video 277 Skulle være / skulle bli,655,,,,,,
https://www.youtube.com/watch?v=Q6NHHKfJkVk,"Video 278 skrive av, skrive om, skrive under, skrive på......",319,,,,,,
https://www.youtube.com/watch?v=4QEKOsxecgU,Video 279 OK = OKÅ,357,,,,,,
https://www.youtube.com/watch?v=RWtZj5Qu5R0,Video 280 Ikke noe problem!,255,,,,,,
https://www.youtube.com/watch?v=iKmsqp9ktLY,Video 281 Familieord: ei mor - mora - mødre - mødrene,885,,,,,,
https://www.youtube.com/watch?v=8Ug0xoSbVrY,Video 282: lite - liten - lita - små og lille,499,,,,,,
https://www.youtube.com/watch?v=fYaXHuzS4xU,Video 283 Hei som ha det!,122,,,,,,
https://www.youtube.com/watch?v=fEFYjBIiNSk,Video 284 En video om AV (en lang video!!),1331,,,,,,
https://www.youtube.com/watch?v=To11xjEFLjo,Video 285: OG eller Å?,802,,,,,,
https://www.youtube.com/watch?v=OADD5b5tqSA,Video 286: ER eller HAR?,549,,,,,,
https://www.youtube.com/watch?v=SFIVRoLCPRI,Video 287: Idiom nummer 42: Å ha sommerfugler i magen,141,,,,,,
https://www.youtube.com/watch?v=-CQiJxH9QEQ,Video 288: Idiom nummer 43: Gi blaffen!,127,,,,,,
https://www.youtube.com/watch?v=i6eFragWG8Y,Video 289 Programmer du kan se for å lære norsk,1397,,,,,,
https://www.youtube.com/watch?v=XRPx20lmZg0,Video 290 Jeg legger meg / jeg dusjer (vanlige feil),304,,,,,,
https://www.youtube.com/watch?v=R43P5DI0nd8,Video 291 Nordmenn og ansiktsuttrykk,705,,,,,,
https://www.youtube.com/watch?v=AjmDQfctxYk,Video 292 Presens futurum perfektum,432,,,,,,
https://www.youtube.com/watch?v=nKDUWrrp3TU,Video 293 Preteritum futurum perfektum,397,,,,,,
https://www.youtube.com/watch?v=R6qynQh53uQ,Video 294 Setningsstruktur i helsetninger,1260,,,,,,
https://www.youtube.com/watch?v=C2LN4E5Rdsg,Video 295 Hvordan du kan bruke min YouTube kanal,358,,,,,,
https://www.youtube.com/watch?v=JVfyBsV45hs,Video 296 Setningsstruktur i leddsetninger,596,,,,,,
https://www.youtube.com/watch?v=m6I0DZyruqg,Video 297 Norsk uttale franske ord med NT,297,,,,,,
https://www.youtube.com/watch?v=WDOY6FbgRxw,Video 298 Takk for sist!,244,,,,,,
https://www.youtube.com/watch?v=h4M6lXIjYow,Video 299 A1-A2 norskprøve eksempler på skriftlige oppgaver,490,,,,,1.0,1.0
https://www.youtube.com/watch?v=BTzEcQiGdqk,Video 300 A2-B1 norskprøve eksempler på skriftlige oppgaver,870,,,,1.0,1.0,
https://www.youtube.com/watch?v=Ll62lKTDq0Q,Video 301 B1-B2 norskprøve eksempler på skriftlige oppgaver,1568,,,1.0,1.0,,
https://www.youtube.com/watch?v=NV-AQ6hktgo,Video 302 WOW!! 25000+ følgere og 300+ videoer!!!,179,,,,,,
https://www.youtube.com/watch?v=96HixTnPDSE,Video 303 Feil bruk av ordet MYE,296,,,,,,
https://www.youtube.com/watch?v=tPKpmiK-ftE,Video 304 B1-B2 Klagebrev norskprøve,566,,,1.0,1.0,,
https://www.youtube.com/watch?v=llgn_adPksc,Video 305 Idiom 44: Å legge seg flat,230,,,,,,
https://www.youtube.com/watch?v=OHf58psluFw,Video 306 Idiom 45: Å ha en finger med i spillet,182,,,,,,
https://www.youtube.com/watch?v=PwORR7n5oXY,Video 307: Takk for meg!,110,,,,,,
https://www.youtube.com/watch?v=E85l0xOfTNo,Video 308 ÅRSTALL og hvordan vi sier dem,247,,,,,,
https://www.youtube.com/watch?v=rLGNQE1URSQ,Video 309: En time på norsk,298,,,,,,
https://www.youtube.com/watch?v=YHuFkXHs_Mg,Video 310: Plassering av verb i adverb,418,,,,,,
https://www.youtube.com/watch?v=Tq4UrsUwFtQ,Video 311 Vær så god og vær så snill,335,,,,,,
https://www.youtube.com/watch?v=S9g_lVM0Zc0,Video 312 Fersk eller frisk?,585,,,,,,
https://www.youtube.com/watch?v=RCDcvmkUWH0,Video 313 Å greie - å være grei - en greie,356,,,,,,
https://www.youtube.com/watch?v=_GY6nHJcb1w,Video 314 Adjektiv med substantiv,229,,,,,,
https://www.youtube.com/watch?v=CP1eqOY5Y-E,Video 315 .....70 verb med OPP,1410,,,,,,
https://www.youtube.com/watch?v=maWG3lZxAHk,Video 316: Om nordmenn og været,651,,,,,,
https://www.youtube.com/watch?v=md1SHAdqZRk,Video 317: Lukke eller stenge?,459,,,,,,
https://www.youtube.com/watch?v=xLE5YQRj8dQ,"Video 318: desto, til tross for, nemlig, uansett, skikkelig, liksom...",843,,,,,,
https://www.youtube.com/watch?v=Nw1OtgrxzhA,Video 319: Ikke si BRA til alt!,494,,,,,,
https://www.youtube.com/watch?v=2ZjlmKBcTEs,Video 320: Rett og slett!,163,,,,,,
https://www.youtube.com/watch?v=uJ6d2hFgyXI,Video 321: Idiom 46: Pengene brenner i lomma!,113,,,,,,
https://www.youtube.com/watch?v=_wYBJDdmr7Q,Video 322: Idiom 47: Sveve i skyene,143,,,,,,
https://www.youtube.com/watch?v=5OYkc3QiOPY,Video 323: Formelt subjekt DET,250,,,,,,
https://www.youtube.com/watch?v=dm8iYk2VdJg,Video 324: Uregelrette verb på B,744,,,,,,
https://www.youtube.com/watch?v=VoI9o7FhChA,Video 325: Norsk uttale Ø eller Å?,274,,,,,,
https://www.youtube.com/watch?v=nN17mY4wRb4,Video 326: Ting du IKKE bør si til nordmenn,604,,,,,,
https://www.youtube.com/watch?v=gRWq_bRS7-0,Video 327: SPØRREORD,362,,,,,,
https://www.youtube.com/watch?v=HCHGvyntfQ8,Video 328: Skal vi se!,155,,,,,,
https://www.youtube.com/watch?v=5Ll-R4azqqA,Video 329: Spørsmål uten spørreord,226,,,,,,
https://www.youtube.com/watch?v=QqmTWPsdbBA,Video 330: Å snakke med nordmenn. Samtalestartere,698,,,,,,
https://www.youtube.com/watch?v=NH0u9G9tYlU,Video 331: Idiom nummer 48 Nå blir det andre boller!,175,,,,,,
https://www.youtube.com/watch?v=uVLWj6Nhfes,Video 332: Idiom nummer 49 Å miste piffen,211,,,,,,
https://www.youtube.com/watch?v=FiQ8Q136v7w,"Video 333 Ord med -messig: forholdsmessig, regelmessig, fagmessig",261,,,,,,
https://www.youtube.com/watch?v=84zyp8A7kmM,"Video 334: i forhold til, når det gjelder, poenget er, utgangspunktet er",630,,,,,,
https://www.youtube.com/watch?v=M9v86uLrN4c,Video 335: Det norske alfabetet,1030,,,,,,
https://www.youtube.com/watch?v=m1r5PC-I0ng,Video 336: Uregelrette verb på D,504,,,,,,
https://www.youtube.com/watch?v=0Q-CxygeVLg,Video 337: Hva er RUSS?,1042,,,,,,
https://www.youtube.com/watch?v=qbPKZKoVHRk,Video 338 Norskprøve nivå B2 skriftlig oppgave om kropp og helse,755,,,1.0,,,
https://www.youtube.com/watch?v=SYBm412yisM,Video 339 Norskprøve nivå B2 skriftlig oppgave om kjøttforbruk,867,,,1.0,,,
https://www.youtube.com/watch?v=C2FTYrZvQv4,Video 340 om skattepengene våre,1237,,,,,,
https://www.youtube.com/watch?v=mh5XApR6Noc,Video 341 NORSKPRØVENE resultater og statistikk,689,,,,,,
https://www.youtube.com/watch?v=JNqlxj4IINw,Video 342 Det er gresk for meg!,127,,,,,,
https://www.youtube.com/watch?v=Gp6IKj9HWiY,Video 343 Ord mange uttaler feil 2,261,,,,,,
https://www.youtube.com/watch?v=aBPAtN57hdY,Video 344 Hjelpeverb + verb i infinitiv,194,,,,,,
https://www.youtube.com/watch?v=HJEFoaKm3kM,Video 345 Hver dag og hverdag,135,,,,,,
https://www.youtube.com/watch?v=ZLQNUbVqPTA,Video 346 Det skal bli bra!,287,,,,,,
https://www.youtube.com/watch?v=Koi5vy-hEZE,Video 347 Starte eller begynne?,447,,,,,,
https://www.youtube.com/watch?v=Vc9ox5EP2H8,Video 348 Tida flyr!,199,,,,,,
https://www.youtube.com/watch?v=DWbfdqYgLd0,Video 349 Idiom nummer 50 Å koke bort i kålen,168,,,,,,
https://www.youtube.com/watch?v=IXTRrjgQSVQ,Video 350 Halve kunne vært nok!,113,,,,,,
https://www.youtube.com/watch?v=xoBLosqIuvQ,Video 351 Idiom nummer 51 Å felle krokodilletårer,151,,,,,,
https://www.youtube.com/watch?v=XKMgKtU3Xpk,Video 352 Idiom nummer 52 Å holde en i ørene,208,,,,,,
https://www.youtube.com/watch?v=1_7fAZONzjQ,Video 353 IGJEN og IGJEN (bruk av ordet igjen),524,,,,,,
https://www.youtube.com/watch?v=7sBVi9YBVXg,Video 354 Idiom nummer 53 Grønne fingre,98,,,,,,
https://www.youtube.com/watch?v=y7mnvxevjl0,Video 355 Idiom nummer 54 Å falle i staver,185,,,,,,
https://www.youtube.com/watch?v=q6ixNNIyriQ,Video 356 Eller og Ellers,336,,,,,,
https://www.youtube.com/watch?v=dkAleouskrY,Video 357 Idiom nummer 55 Å være grønn av misunnelse,202,,,,,,
https://www.youtube.com/watch?v=r6DHGCnpXgQ,Video 358 Idiom nummer 56 Som fisken i vannet,114,,,,,,
https://www.youtube.com/watch?v=zbq5SRs04Yw,Video 359: Løvetannbarn,204,,,,,,
https://www.youtube.com/watch?v=LD19KTnkALM,Video 360: 1 hus - 2 hus og 1 barn - mange barn (1 bil - 2 biler?!),146,,,,,,
https://www.youtube.com/watch?v=IR5R16YsUhY,Video 361: Orker du? Gidder du?,255,,,,,,
https://www.youtube.com/watch?v=4ZPEvEJp2_c,"Video 362: Å se eller å si, to nesten like verb",207,,,,,,
https://www.youtube.com/watch?v=USXU-tMSP5w,Video nummer 363 Idiom nummer 57 Å kjøpe katta i sekken,187,,,,,,
https://www.youtube.com/watch?v=_TIfBDuUNws,Video 364: Hippp Hipp Hurra!,212,,,,,,
https://www.youtube.com/watch?v=99UC9ICBp0o,Video 365: 30 000 følgere! WOW!!,143,,,,,,
https://www.youtube.com/watch?v=ztNrWyE_j6k,"Video 366: barn, unger, tenåringer og unge mennesker",410,,,,,,
https://www.youtube.com/watch?v=n9i9sOC0TzY,Video 367: Norskprøve muntlig A1-A2,1204,,,,,1.0,1.0
https://www.youtube.com/watch?v=_ddT7jdNe_Y,Video 368: Norskprøve muntlig A2-B1,1407,,,,1.0,1.0,
https://www.youtube.com/watch?v=GeewQxM0iGg,Video 369: Norskprøve muntlig B1-B2,1474,,,1.0,1.0,,
https://www.youtube.com/watch?v=WQNPfVB6ovY,"Video 370: Det er ikke bare bare, men men!",101,,,,,,
https://www.youtube.com/watch?v=hh_kIQbwtNs,Video 371: bruk av 2 x JA eller NEI i en setning,148,,,,,,
https://www.youtube.com/watch?v=-2h8mqzBWGM,Video 372 Idiom nummer 58: Å ha en bolle i ovnen,123,,,,,,
https://www.youtube.com/watch?v=rBnj63bEOYA,Video 373 ORDKLASSER,707,,,,,,
https://www.youtube.com/watch?v=JXBs2AbROf8,Video 374: Antakelser B1-B2 nivå (argumenterende tekst),495,,,1.0,1.0,,
https://www.youtube.com/watch?v=mGnWSu2u_s0,Video 375 Uregelrette verb på E og F,447,,,,,,
https://www.youtube.com/watch?v=Qtm5wMhT-Tg,Video 376 idiom nummer 59: Å møte veggen,142,,,,,,
https://www.youtube.com/watch?v=kfJRG-qiDR0,Video 377 Idiom nummer 60: Å gå over streken,129,,,,,,
https://www.youtube.com/watch?v=ZDFLDp6lIDI,Video 378: På grunn av og det kommer an på,216,,,,,,
https://www.youtube.com/watch?v=y1UT05pV-vk,Video 379 norsk uttale DIFTONGER,330,,,,,,
https://www.youtube.com/watch?v=fyM68QyBW7M,Video 380 Møte og treffe,335,,,,,,
https://www.youtube.com/watch?v=u_d7V9rS8tk,Video 381 Kjør på!,141,,,,,,
https://www.youtube.com/watch?v=piSnOgIvzQw,Video 382 Overrasket!,136,,,,,,
https://www.youtube.com/watch?v=GuwHfCTMMs8,Video 383 Ord mange uttaler feil 3,217,,,,,,
https://www.youtube.com/watch?v=3mww11eORVg,Video 384 Kommaregler,872,,,,,,
https://www.youtube.com/watch?v=Wlt6MSgu1-c,Video 385 Referat Bergenstesten,605,,,,,,
https://www.youtube.com/watch?v=c8QA1HQxcfM,Video 386 Leksjon 1 INTRODUKSJON (Lesson 1 introduction),328,,,,,,
https://www.youtube.com/watch?v=xcV3RUbu15c,Video 387 Leksjon 2 FAMILIE (Lesson 2 family),1266,,,,,,
https://www.youtube.com/watch?v=fYVuqHorhcQ,"Video 388 Nestenbanning, ord vi sier når vi er sinte",646,,,,,,
https://www.youtube.com/watch?v=EZvPUzJFpWY,Video 389 Idiom nummer 61 Å kaste bort tiden,134,,,,,,
https://www.youtube.com/watch?v=dSJRhvQxOow,"Video 390 Vanlige feil med TID (for 4 år siden, i 4 år)",267,,,,,,
https://www.youtube.com/watch?v=9FnRVyfw_J4,Video 391 Idiom nummer 62 Å stå på pinne for noen,172,,,,,,
https://www.youtube.com/watch?v=w5NruRQnqsY,Video nummer 392 Idiom nummer 63 I fyr og flamme,94,,,,,,
https://www.youtube.com/watch?v=djymdK7-nKk,Video nummer 393 Idiom nummer 64 Å spille med åpne kort,150,,,,,,
https://www.youtube.com/watch?v=0pjHkMn0r4Y,Video 394 Ord som slutter med LØS (55 stykker!),1100,,,,,,
https://www.youtube.com/watch?v=z_jFUaoT0Eo,"Video 395 Tegnsetting (komma, punktum, kolon, utropstegn)",608,,,,,,
